#论文90s数据um-1  (nm^4) 
1.0387	71626.29116
1.00693	69275.50656
0.9897	71626.29116
0.96941	76569.8808
0.94626	81854.67307
0.92049	88976.50903
0.90786	95117.59691
0.89233	105133.0177
0.87404	116203.01364
0.85317	124223.25321
0.82707	132797.04334
0.81011	144351.16387
0.79625	162235.13987
0.77189	176350.5472
0.75087	188522.1217
0.73802	211878.53261
0.7204	226502.22041
0.70563	246209.24015
0.69355	267630.88603
0.68404	310995.15499
0.67234	343741.43373
0.66312	386328.29887
0.64952	412992.37077
0.64061	471968.532
0.63401	530441.72798
0.62965	626760.256
0.62532	692755.06561
0.61674	778581.97985
0.6041	860562.8793
0.59788	1000000
0.58968	1181581.73262
0.58765	1373033.58191
0.5836	1517607.34668
0.5756	1763505.47205
0.56575	1981989.95585
0.5638	2265022.20406
0.55224	2503518.03669
0.54844	2813684.26787
0.54092	3269585.91354
0.53166	3674661.94074
0.52983	4199411.23498
0.51897	4719685.32002
0.51185	5304417.27984
0.50833	5961592.93912
0.50309	6812920.69058
0.49963	8050022.63376
0.49108	8897650.90305
0.48602	9834530.31058
0.48268	1.1428E7
0.48268	1.35031E7
0.45874	1.27672E7
0.43947	1.54417E7
0.42403	1.93334E7
0.4195	2.54947E7
0.39759	3.03067E7
0.37682	3.36195E7
0.36619	3.72945E7
0.34831	4.58934E7
0.33011	5.84621E7
0.31738	7.84376E7
0.29865	8.55201E7
0.27409	8.70116E7
0.24444	1.03435E8
0.22595	1.10841E8
0.21091	1.12774E8
0.20133	1.25102E8
0.1915	1.29503E8
0.17764	1.41197E8
0.16716	1.46165E8
0.1573	1.62142E8
0.14592	1.70774E8
1.05938	56017.38549
1.12177	48781.16451
1.15847	39641.14193
1.20927	33928.6556
1.27592	30585.3636
1.32712	25288.11598
1.41032	22405.49985
1.46691	20197.68681
1.53124	17287.09937
1.55887	15053.98424
1.61564	12884.63
1.69254	11817.55908
1.77945	10838.86014
1.81155	9770.81092
1.81155	9770.81092
1.81155	9770.81092
1.95286	8362.78831
1.89778	9438.71648
2.02397	6795.87053
2.1279	5917.9927
2.22918	5618.85627
2.31863	4645.6956
2.41167	4260.9514
2.59979	3976.22769
2.71381	3646.92704
2.90464	2813.80869
3.09779	2247.39663
3.37546	1923.53556
3.24523	2097.22193
3.54878	1590.38784
3.69119	1458.67613
3.85306	1227.07339
4.1277	1068.56235
4.44967	1068.56235
4.81395	868.3481
5.13407	705.64757
5.30202	681.66373
5.59425	583.43258
5.98763	525.94179
6.5477	378.67779
6.98311	313.0925
7.82989	263.38093
8.47089	237.42766
7.44747	302.45098
9.09905	203.21315
6.81044	359.53678
6.363	434.85103
6.13944	458.00161
5.81873	525.94179
5.37842	693.55198
5.47547	603.96024
5.00712	769.36429
4.6117	930.52746
4.21724	1145.07835
3.97911	1165.04858
3.8256	1314.93981
3.46103	1826.30673
3.04289	2625.78541
2.79258	3121.38666
2.73329	3403.23344
2.53551	4116.12839
8.0284	237.42766
9.06656	214.0318
9.60055	192.94135
8.71678	225.42642
7.60902	282.24071
7.21155	318.55285
